acetic,citric,suger,salt,SO2free,SO2tota,pH,sulfate,alcohol,quality
0.230,0.290,8.600,0.053,65.000,146.000,3.110,0.320,9.800,0.600
0.270,0.200,7.300,0.040,42.000,145.000,3.150,0.480,9.800,0.500
0.400,0.290,2.800,0.044,27.000,97.000,3.120,0.420,11.200,0.600
0.260,0.330,11.800,0.057,48.000,127.000,3.100,0.550,10.000,0.600
0.150,0.360,1.800,0.034,43.000,150.000,3.420,0.690,11.000,0.800
0.460,0.390,6.200,0.039,46.000,163.000,3.210,0.350,12.200,0.700
0.300,0.340,1.500,0.038,18.000,96.000,3.560,0.480,13.000,0.800
0.250,0.270,6.600,0.054,40.000,158.000,3.200,0.480,10.300,0.500
0.240,0.340,1.400,0.031,27.000,107.000,3.060,0.390,11.900,0.600
0.290,0.300,13.000,0.043,46.000,238.000,3.060,0.410,8.700,0.600
0.320,0.420,1.300,0.046,14.000,186.000,3.080,0.480,9.600,0.500
0.290,0.400,19.450,0.043,36.000,156.000,2.930,0.470,8.900,0.500
0.370,0.700,12.150,0.039,21.000,158.000,3.000,0.730,9.300,0.600
0.360,0.490,11.300,0.046,87.000,221.000,3.010,0.430,9.200,0.500
0.270,0.300,1.900,0.025,14.000,153.000,3.290,0.620,10.500,0.600
0.260,0.400,6.300,0.047,52.000,172.000,3.180,0.530,9.500,0.600
0.220,0.530,15.100,0.052,22.000,136.000,2.940,0.350,9.400,0.500
0.230,0.400,7.500,0.040,50.000,151.000,3.110,0.270,11.400,0.600
0.290,0.280,8.300,0.026,27.000,107.000,3.360,0.370,11.000,0.600
0.260,0.320,14.450,0.074,29.000,107.000,2.960,0.420,9.200,0.600
0.200,0.490,1.700,0.038,38.000,167.000,3.050,0.370,10.100,0.600
0.300,0.490,4.800,0.034,36.000,158.000,3.120,0.450,9.900,0.600
0.320,0.320,4.800,0.041,40.000,186.000,3.220,0.540,11.000,0.600
0.260,0.190,8.200,0.051,53.000,187.000,3.160,0.520,9.700,0.500
0.280,0.340,1.600,0.028,32.000,118.000,3.000,0.380,12.100,0.700
0.190,0.260,2.100,0.039,8.000,143.000,3.050,0.740,9.800,0.500
0.430,0.420,6.600,0.033,36.000,141.000,2.980,0.390,13.300,0.700
0.150,0.250,7.800,0.050,13.000,68.000,3.160,0.400,9.900,0.600
0.260,0.340,6.400,0.034,26.000,99.000,3.230,0.410,9.200,0.600
0.290,0.490,4.700,0.034,35.000,156.000,3.130,0.450,9.900,0.600
0.250,0.370,4.500,0.039,41.000,147.000,3.180,0.400,11.100,0.700
0.250,0.370,6.900,0.020,14.000,93.000,3.000,0.480,10.700,0.700
0.220,0.230,17.300,0.047,37.000,118.000,3.080,0.460,8.800,0.600
0.350,0.480,8.800,0.056,35.000,167.000,3.040,0.470,9.400,0.500
0.230,0.320,13.400,0.044,35.000,169.000,3.120,0.470,8.800,0.700
0.270,0.180,7.700,0.048,45.000,186.000,3.230,0.470,9.000,0.500
0.170,0.290,2.400,0.029,52.000,119.000,3.030,0.330,12.900,0.600
0.260,0.250,7.800,0.058,44.000,166.000,3.240,0.410,9.000,0.500
0.170,0.310,1.000,0.024,13.000,91.000,2.790,0.370,10.100,0.500
0.260,0.270,10.600,0.030,27.000,119.000,3.400,0.340,10.700,0.700
0.410,0.000,1.600,0.063,36.000,87.000,3.270,0.670,10.800,0.600
0.300,0.200,6.600,0.045,42.000,170.000,3.360,0.450,10.400,0.600
0.530,0.160,2.700,0.036,34.000,128.000,3.200,0.530,13.200,0.800
0.440,0.620,11.800,0.044,52.000,152.000,3.120,0.460,8.700,0.600
0.410,0.220,7.300,0.035,23.000,117.000,3.200,0.390,11.940,0.700
0.320,0.340,1.200,0.044,14.000,67.000,3.050,0.470,10.600,0.400
0.170,0.330,1.400,0.028,14.000,99.000,3.230,0.550,10.100,0.600
0.210,0.470,1.300,0.039,21.000,123.000,2.900,0.640,9.500,0.500
0.170,0.240,9.600,0.119,56.000,178.000,3.150,0.440,10.200,0.600
0.220,0.370,14.300,0.063,48.000,191.000,2.890,0.380,9.000,0.600
0.210,0.290,5.350,0.029,43.000,106.000,2.930,0.430,11.500,0.700
0.190,0.260,12.400,0.048,50.000,147.000,3.300,0.360,8.900,0.600
0.230,0.410,14.600,0.048,73.000,223.000,3.160,0.710,9.400,0.600
0.140,0.200,1.600,0.040,26.000,114.000,3.250,0.450,11.400,0.600
0.160,0.300,7.400,0.050,58.000,152.000,3.120,0.370,9.500,0.600
0.345,0.510,15.300,0.047,54.000,171.000,3.090,0.510,9.100,0.500
0.210,0.300,8.700,0.036,47.000,127.000,3.180,0.390,10.600,0.500
0.270,0.150,1.500,0.056,35.000,128.000,3.120,0.450,8.800,0.500
0.460,0.310,1.700,0.052,50.000,183.000,3.030,0.420,11.200,0.500
0.180,0.310,10.600,0.035,42.000,143.000,3.080,0.490,9.800,0.700
0.380,0.150,4.600,0.044,25.000,78.000,3.110,0.380,10.200,0.600
0.180,0.320,7.200,0.047,17.000,109.000,3.420,0.440,10.400,0.600
0.420,0.090,1.600,0.019,18.000,68.000,3.330,0.510,11.400,0.700
0.310,0.310,9.100,0.036,45.000,140.000,2.980,0.310,12.000,0.700
0.340,0.250,2.000,0.042,12.000,110.000,3.020,0.540,11.400,0.600
0.340,0.490,8.000,0.046,55.000,223.000,3.080,0.520,10.700,0.600
0.530,0.160,2.700,0.036,34.000,128.000,3.200,0.530,13.200,0.800
0.230,0.370,7.900,0.050,60.000,150.000,2.860,0.490,9.300,0.600
0.220,0.260,1.200,0.035,18.000,97.000,3.120,0.410,9.700,0.600
0.320,0.160,7.000,0.045,30.000,136.000,3.180,0.470,9.600,0.600
0.290,0.230,12.400,0.048,33.000,201.000,3.110,0.560,9.900,0.600
0.190,0.250,4.000,0.023,23.000,112.000,3.370,0.510,11.600,0.600
0.520,0.540,7.900,0.036,23.000,169.000,3.260,0.470,12.200,0.600
0.210,0.420,1.200,0.045,24.000,126.000,3.090,0.870,10.900,0.600
0.220,0.270,4.500,0.036,81.000,157.000,3.050,0.760,10.700,0.700
0.260,0.390,1.400,0.020,12.000,66.000,3.250,0.750,11.300,0.700
0.360,0.310,13.550,0.053,20.000,113.000,3.200,0.560,11.000,0.600
0.410,0.270,2.600,0.033,25.000,85.000,3.050,0.340,11.700,0.600
0.190,0.350,5.000,0.067,32.000,150.000,3.360,0.480,9.800,0.500
0.220,0.390,1.200,0.049,26.000,152.000,3.500,0.470,10.000,0.600
0.250,0.220,9.800,0.049,50.000,125.000,3.200,0.450,10.100,0.600
0.250,0.400,5.700,0.052,56.000,152.000,3.160,0.880,10.500,0.600
0.275,0.300,5.400,0.043,41.000,149.000,3.330,0.420,10.800,0.700
0.340,0.490,7.300,0.052,30.000,146.000,3.170,0.610,10.200,0.500
0.520,0.490,14.000,0.034,37.000,156.000,3.140,0.380,11.800,0.700
0.180,0.310,1.700,0.044,30.000,127.000,3.490,0.500,10.200,0.700
0.280,0.280,8.500,0.030,25.000,191.000,3.160,0.460,12.200,0.700
0.210,0.300,8.100,0.047,13.000,114.000,3.120,0.350,10.500,0.600
0.360,0.340,4.200,0.018,57.000,119.000,3.280,0.360,12.700,0.900
0.270,0.300,13.000,0.047,69.000,160.000,3.160,0.500,9.600,0.600
0.160,0.300,6.700,0.043,43.000,153.000,3.630,0.460,10.600,0.500
0.250,0.320,5.600,0.039,15.000,68.000,2.960,0.520,11.100,0.600
0.360,0.280,13.550,0.048,51.000,189.000,3.000,0.600,9.500,0.700
0.310,0.290,7.300,0.050,33.000,143.000,3.310,0.500,11.067,0.600
0.190,0.370,13.100,0.033,52.000,151.000,3.180,0.790,10.400,0.600
0.300,0.450,1.400,0.039,36.000,122.000,3.070,0.470,11.100,0.700
0.260,0.240,1.300,0.053,66.000,150.000,3.210,0.620,10.400,0.600
0.200,0.320,1.100,0.039,25.000,78.000,3.390,0.540,10.200,0.700
0.240,0.360,2.000,0.031,27.000,139.000,3.280,0.480,12.500,0.900
0.370,0.190,3.500,0.068,18.000,101.000,3.030,0.380,9.000,0.600
0.340,0.350,6.000,0.034,12.000,126.000,3.160,0.390,12.000,0.700
0.320,0.310,1.900,0.037,34.000,126.000,3.060,0.450,11.800,0.600
0.300,0.360,6.800,0.055,44.500,234.000,3.490,0.640,10.200,0.600
0.390,0.240,6.900,0.069,9.000,117.000,3.150,0.350,10.200,0.400
0.270,0.270,5.000,0.035,14.000,97.000,3.100,0.330,11.800,0.700
0.310,0.220,13.300,0.048,46.000,212.000,3.470,0.590,10.000,0.500
0.220,0.290,4.200,0.037,69.000,144.000,3.130,0.740,10.800,0.700
0.230,0.380,1.300,0.032,29.000,112.000,3.290,0.540,9.700,0.500
0.140,0.300,5.400,0.045,26.000,105.000,3.320,0.450,9.300,0.500
0.280,0.170,13.900,0.047,49.000,162.000,3.210,0.510,9.000,0.600
0.310,0.270,2.300,0.042,19.000,120.000,3.320,0.410,12.700,0.700
0.320,0.150,8.100,0.046,51.000,180.000,3.130,0.450,8.900,0.500
0.160,0.490,7.300,0.043,9.000,63.000,3.130,0.590,10.500,0.600
0.250,0.490,1.200,0.061,27.000,117.000,3.080,0.340,9.400,0.500
0.250,0.390,18.950,0.038,42.000,155.000,2.970,0.470,9.000,0.600
0.450,0.320,7.100,0.044,17.000,117.000,3.320,0.410,10.400,0.400
0.400,0.280,6.500,0.037,26.000,97.000,3.160,0.580,12.600,0.700
0.200,0.270,9.600,0.037,19.000,105.000,3.040,0.370,10.500,0.700
0.300,0.290,2.100,0.048,33.000,142.000,3.220,0.460,12.900,0.700
0.370,0.370,4.850,0.041,39.500,216.500,3.100,0.500,9.800,0.600
0.410,0.660,10.800,0.051,77.000,194.000,3.050,0.460,8.700,0.500
0.380,0.140,3.900,0.060,27.000,113.000,3.070,0.340,9.200,0.400
0.270,0.370,7.900,0.047,58.000,215.000,3.190,0.480,9.500,0.600
0.240,0.320,10.300,0.079,37.000,122.000,3.020,0.450,8.800,0.500
0.170,0.340,1.400,0.035,13.000,102.000,3.050,0.740,11.000,0.500
0.180,0.300,1.100,0.033,20.000,57.000,3.020,0.510,11.000,0.600
0.260,0.290,4.200,0.043,33.000,114.000,3.160,0.310,12.500,0.600
0.260,0.320,10.400,0.062,23.000,114.000,3.230,0.490,10.500,0.500
0.470,0.290,4.750,0.034,29.000,134.000,3.290,0.460,13.000,0.700
0.330,0.310,7.700,0.040,29.000,135.000,3.110,0.570,12.300,0.500
0.230,0.390,14.200,0.058,49.000,192.000,2.980,0.480,9.000,0.700
0.140,0.740,1.200,0.028,30.000,165.000,3.080,0.820,12.300,0.600
0.260,0.300,1.800,0.039,30.000,105.000,3.480,0.520,12.500,0.700
0.105,0.290,1.100,0.035,44.000,140.000,3.170,0.550,10.700,0.700
0.250,0.470,8.400,0.042,36.000,156.000,3.150,0.550,9.400,0.600
0.290,0.400,7.600,0.024,56.000,177.000,3.040,0.320,11.500,0.600
0.210,0.440,1.900,0.036,10.000,119.000,3.010,0.700,12.800,0.600
0.200,0.400,1.500,0.037,35.000,107.000,3.460,0.500,11.400,0.600
0.280,0.660,9.100,0.039,26.000,159.000,3.660,0.550,10.800,0.500
0.210,0.240,1.200,0.051,31.000,95.000,3.240,0.570,11.300,0.600
0.540,0.280,5.400,0.060,21.000,105.000,3.270,0.370,9.000,0.500
0.170,0.210,6.000,0.050,26.000,134.000,3.080,0.540,9.800,0.600
0.280,0.350,2.300,0.042,16.000,85.000,3.190,0.560,12.400,0.600
0.360,0.200,1.600,0.271,24.000,140.000,3.110,0.630,9.800,0.500
0.240,0.260,5.400,0.030,15.000,94.000,3.150,0.380,12.700,0.600
0.340,0.100,3.500,0.044,17.000,63.000,3.010,0.390,9.200,0.500
0.270,0.440,6.700,0.041,61.000,230.000,3.120,0.400,8.900,0.500
0.270,0.260,16.100,0.049,55.000,196.000,3.150,0.500,9.300,0.500
0.110,0.270,8.600,0.044,45.000,104.000,3.200,0.370,9.900,0.600
0.230,0.370,8.500,0.036,46.000,153.000,3.200,0.480,9.400,0.600
0.240,0.620,10.600,0.045,51.000,153.000,3.160,0.440,8.800,0.500
0.290,0.320,3.000,0.036,38.000,93.000,3.160,0.590,12.000,0.600
0.250,0.190,12.400,0.047,50.000,162.000,3.350,0.380,9.500,0.500
0.130,0.490,1.000,0.028,6.000,24.000,2.910,0.320,9.900,0.500
0.170,0.430,1.300,0.023,33.000,132.000,3.110,0.560,11.700,0.600
0.210,0.280,8.700,0.045,37.000,222.000,3.250,0.540,10.400,0.600
0.250,0.320,10.300,0.041,66.000,272.000,3.170,0.520,9.100,0.600
0.240,0.300,2.000,0.033,28.000,92.000,3.390,0.690,10.900,0.700
0.310,0.440,6.700,0.054,29.000,160.000,3.040,0.440,9.600,0.500
0.260,0.400,7.500,0.046,45.000,179.000,3.200,0.490,9.300,0.500
0.220,0.200,16.000,0.044,41.000,113.000,3.220,0.460,8.900,0.600
0.270,0.490,1.100,0.037,33.000,156.000,3.150,0.540,11.100,0.600
0.320,0.350,11.700,0.029,3.000,46.000,3.020,0.340,11.800,0.600
0.240,0.280,1.900,0.032,30.000,92.000,3.100,0.390,10.900,0.600
0.360,0.280,3.200,0.037,29.000,119.000,3.250,0.650,12.400,0.800
0.190,0.390,1.000,0.032,14.000,71.000,3.310,0.380,13.000,0.700
0.240,0.270,11.400,0.034,40.000,174.000,3.200,0.440,9.000,0.500
0.280,0.410,4.900,0.058,31.000,153.000,3.270,0.510,9.700,0.600
0.220,0.380,1.300,0.046,24.000,90.000,3.200,0.470,10.000,0.600
0.320,0.620,10.600,0.036,56.000,153.000,3.130,0.440,8.900,0.600
0.315,0.270,1.550,0.026,15.000,70.000,3.370,0.400,11.900,0.800
0.360,0.270,3.200,0.032,13.000,73.000,2.900,0.690,12.600,0.700
0.380,0.340,8.300,0.052,44.000,168.000,3.110,0.520,9.200,0.500
0.170,0.280,17.550,0.050,33.000,154.000,2.940,0.430,9.000,0.700
0.240,0.330,12.300,0.046,31.000,145.000,3.360,0.400,9.500,0.500
0.280,0.270,15.500,0.036,31.000,134.000,3.190,0.440,13.000,0.700
0.290,0.300,16.000,0.036,58.000,201.000,3.300,0.670,9.000,0.500
0.260,0.270,12.900,0.044,69.000,215.000,3.170,0.430,10.000,0.600
0.180,0.280,1.000,0.037,24.000,88.000,3.290,0.550,10.650,0.700
0.300,0.740,13.500,0.039,46.000,165.000,3.020,0.400,8.700,0.500
0.240,0.320,8.700,0.060,19.000,102.000,3.270,0.310,10.400,0.500
0.320,0.610,11.800,0.041,66.000,188.000,3.000,0.540,9.300,0.500
0.150,0.350,4.300,0.051,23.000,98.000,3.100,0.440,9.500,0.600
0.300,0.330,3.700,0.030,54.000,173.000,3.360,0.300,13.000,0.700
0.350,0.320,2.400,0.048,35.000,103.000,3.280,0.460,12.000,0.800
0.310,0.200,2.400,0.027,27.000,117.000,3.560,0.450,13.000,0.700
0.230,0.250,17.300,0.046,15.000,110.000,3.150,0.420,9.200,0.600
0.280,0.240,17.800,0.047,42.000,111.000,3.100,0.450,8.900,0.600
0.220,0.560,8.200,0.044,37.000,181.000,2.870,0.680,9.500,0.600
0.320,0.130,7.800,0.042,11.000,117.000,3.230,0.370,9.200,0.500
0.190,0.230,5.100,0.034,71.000,204.000,3.230,0.690,10.100,0.500
0.550,0.450,12.000,0.049,27.000,186.000,3.170,0.500,9.300,0.600
0.340,0.400,8.100,0.046,68.000,170.000,3.150,0.500,9.550,0.600
0.230,0.380,11.100,0.034,15.000,123.000,2.930,0.550,9.700,0.300
0.200,0.240,6.500,0.044,28.000,100.000,3.120,0.330,10.200,0.600
0.230,0.400,7.500,0.049,12.000,76.000,3.060,0.840,9.700,0.600
0.290,0.500,13.300,0.053,48.000,194.000,3.090,0.450,9.400,0.500
0.180,0.290,4.600,0.032,68.000,137.000,3.210,0.380,11.300,0.600
0.290,0.250,12.200,0.040,29.000,136.000,3.050,0.650,10.400,0.600
0.280,0.260,1.700,0.042,34.000,130.000,3.430,0.500,10.700,0.800
0.410,0.240,14.000,0.048,24.000,113.000,3.440,0.530,9.800,0.600
0.695,0.060,6.800,0.042,9.000,84.000,3.440,0.440,10.200,0.500
0.250,0.270,4.700,0.031,31.000,92.000,3.010,0.330,12.000,0.600
0.320,0.290,7.600,0.025,35.000,124.000,3.150,0.650,12.800,0.700
0.390,0.380,9.700,0.053,49.000,226.000,3.300,0.570,9.400,0.600
0.300,0.330,5.200,0.050,30.000,137.000,3.260,0.580,11.100,0.500
0.200,0.240,6.500,0.044,28.000,100.000,3.120,0.330,10.200,0.600
0.270,0.320,6.800,0.047,47.000,193.000,3.230,0.390,11.400,0.600
0.270,0.300,13.000,0.047,69.000,160.000,3.160,0.500,9.600,0.600
0.340,0.270,2.600,0.024,20.000,105.000,3.400,0.670,12.200,0.700
0.330,0.220,1.600,0.027,18.000,89.000,3.510,0.380,12.500,0.700
0.250,0.280,14.400,0.055,55.000,205.000,3.120,0.380,9.000,0.700
0.230,0.390,1.900,0.036,41.000,98.000,3.190,0.430,11.900,0.700
0.180,0.650,1.400,0.046,28.000,157.000,3.330,0.620,9.400,0.600
0.280,0.320,3.600,0.038,9.000,76.000,3.050,0.310,11.700,0.400
0.320,0.240,4.100,0.051,34.000,149.000,3.360,0.520,11.000,0.500
0.180,0.300,12.800,0.062,19.000,171.000,3.000,0.520,9.000,0.700
0.200,0.300,2.000,0.039,43.000,188.000,3.300,0.410,12.000,0.600
0.210,0.280,4.600,0.053,40.000,199.000,3.720,0.700,10.000,0.400
0.280,0.240,17.800,0.047,42.000,111.000,3.100,0.450,8.900,0.600
0.220,0.330,1.900,0.036,37.000,110.000,3.260,0.580,12.400,0.600
0.200,0.500,10.000,0.036,78.000,167.000,3.150,0.550,10.200,0.600
0.280,0.260,2.800,0.039,50.000,118.000,3.060,0.590,11.200,0.600
0.160,0.490,1.200,0.055,18.000,150.000,3.230,0.470,11.200,0.600
0.630,0.040,1.300,0.058,25.000,133.000,3.170,0.390,10.200,0.400
0.380,0.280,8.300,0.062,22.000,166.000,3.160,0.720,10.600,0.500
0.170,0.410,1.600,0.052,24.000,126.000,3.190,0.490,10.800,0.500
0.230,0.290,15.400,0.073,56.000,173.000,3.060,0.410,8.700,0.600
0.210,0.310,1.700,0.048,17.000,61.000,3.240,0.370,12.000,0.700
0.320,0.240,13.100,0.050,52.000,204.000,3.100,0.490,8.800,0.500
0.280,0.660,9.100,0.039,26.000,159.000,3.660,0.550,10.800,0.500
0.210,0.490,2.500,0.047,20.000,130.000,3.150,0.480,11.100,0.500
0.200,0.400,1.100,0.058,30.000,93.000,3.030,0.380,9.200,0.600
0.125,0.290,5.850,0.042,24.000,99.000,3.230,0.320,12.000,0.700
0.680,0.300,2.100,0.047,17.000,138.000,3.220,0.710,10.800,0.400
0.210,0.420,5.300,0.037,36.000,123.000,3.140,0.520,10.900,0.600
0.255,0.260,2.000,0.026,40.000,190.000,3.040,0.390,11.200,0.600
0.420,0.310,9.200,0.048,22.000,221.000,3.060,0.610,9.200,0.600
0.240,0.340,15.400,0.050,38.000,174.000,3.030,0.420,9.000,0.600
0.320,0.270,4.900,0.034,18.000,122.000,3.360,0.710,12.500,0.600
0.310,0.080,1.300,0.038,58.000,147.000,3.180,0.460,10.000,0.500
0.250,0.340,10.100,0.050,30.000,121.000,3.170,0.490,10.100,0.600
0.180,0.740,15.600,0.044,44.000,176.000,3.380,0.670,9.000,0.600
0.270,0.320,6.300,0.048,47.000,159.000,3.210,0.600,11.000,0.600
0.360,0.280,2.400,0.036,35.000,115.000,3.190,0.440,13.500,0.700
0.290,0.520,7.900,0.049,35.000,192.000,3.160,0.510,9.500,0.600
0.280,0.240,2.100,0.034,49.000,121.000,2.980,0.430,13.200,0.700
0.210,0.260,9.250,0.034,73.000,142.000,3.050,0.370,11.400,0.600
0.310,0.240,1.400,0.057,17.000,117.000,3.160,0.350,10.500,0.500
0.420,0.260,9.200,0.058,34.000,199.000,3.140,0.550,9.300,0.600
0.230,0.180,8.500,0.044,59.000,188.000,3.160,0.490,9.500,0.500
0.490,0.490,7.000,0.043,29.000,149.000,3.210,0.330,10.000,0.500
0.510,0.300,4.200,0.066,38.000,165.000,3.200,0.420,9.100,0.500
0.450,0.300,5.300,0.036,27.000,165.000,3.120,0.460,12.200,0.600
0.240,0.340,2.700,0.047,64.500,218.500,3.300,0.580,9.700,0.600
0.190,0.250,10.800,0.042,33.000,124.000,3.220,0.410,9.200,0.600
0.360,0.520,10.100,0.050,29.000,140.000,3.070,0.400,9.400,0.500
0.310,0.300,7.700,0.047,60.000,206.000,3.200,0.390,9.600,0.600
0.740,0.210,4.000,0.050,24.000,133.000,3.060,0.380,9.700,0.500
0.270,0.290,2.500,0.059,37.000,115.000,3.090,0.370,9.800,0.500
0.190,0.280,1.100,0.044,38.000,100.000,3.220,0.690,11.200,0.600
0.350,0.310,17.950,0.062,42.000,187.000,3.270,0.640,9.100,0.500
0.190,0.270,13.900,0.057,45.000,155.000,2.940,0.410,8.800,0.800
0.220,0.360,6.800,0.034,12.000,90.000,3.010,0.380,10.500,0.800
0.320,0.260,8.300,0.053,32.000,180.000,3.250,0.510,9.200,0.600
0.270,0.290,3.900,0.059,28.000,199.000,3.540,0.590,10.300,0.500
0.200,0.400,1.900,0.015,20.000,98.000,3.370,0.550,12.050,0.600
0.290,0.400,13.600,0.045,66.000,231.000,3.080,0.590,9.600,0.600
0.290,0.320,2.400,0.014,34.000,89.000,3.240,0.660,12.500,0.700
0.240,0.260,8.200,0.054,47.000,182.000,3.120,0.500,9.500,0.500
0.210,0.330,1.200,0.039,34.000,97.000,3.110,0.750,11.200,0.600
0.240,0.260,8.200,0.054,47.000,182.000,3.120,0.500,9.500,0.500
0.180,0.260,17.300,0.051,17.000,149.000,3.000,0.430,9.400,0.600
0.260,0.330,11.100,0.052,52.500,158.000,3.030,0.490,10.200,0.700
0.200,0.340,1.000,0.035,40.000,86.000,3.500,0.420,11.700,0.500
0.220,0.490,1.000,0.045,34.000,140.000,3.050,0.340,12.700,0.600
0.400,0.270,1.200,0.053,23.000,193.000,3.220,0.380,11.600,0.500
0.340,0.230,8.900,0.105,22.000,155.000,3.010,0.580,9.500,0.500
0.320,0.170,17.750,0.060,51.000,190.000,3.130,0.480,8.800,0.600
0.450,0.280,10.800,0.051,25.000,157.000,3.060,0.470,11.400,0.700
0.260,0.240,7.800,0.052,54.000,214.000,3.130,0.470,8.900,0.500
0.100,0.330,1.000,0.031,33.000,93.000,3.060,0.680,11.200,0.600
0.160,0.370,1.300,0.036,45.000,125.000,3.190,0.510,12.400,0.700
0.500,0.470,1.100,0.037,23.000,126.000,3.210,0.420,10.900,0.500
0.370,0.400,11.600,0.032,34.000,214.000,3.100,0.510,9.800,0.600
0.170,0.400,14.550,0.047,47.000,156.000,3.340,0.780,9.100,0.600
0.260,0.340,1.300,0.046,6.000,29.000,3.290,0.630,10.400,0.500
0.150,0.340,11.400,0.050,25.000,96.000,3.210,0.490,10.000,0.600
0.260,0.310,1.300,0.043,47.000,155.000,3.420,0.500,10.100,0.600
0.270,0.460,11.750,0.037,61.000,212.000,3.250,0.530,9.500,0.600
0.270,0.250,3.100,0.052,41.000,188.000,3.240,0.400,11.300,0.500
0.200,0.390,1.400,0.050,19.000,152.000,3.000,0.420,10.400,0.600
0.130,0.310,2.300,0.054,22.000,104.000,3.240,0.920,11.500,0.700
0.450,0.340,19.800,0.040,12.000,67.000,3.070,0.380,11.000,0.600
0.230,0.320,1.600,0.026,43.000,147.000,3.290,0.540,12.500,0.600
0.200,0.420,1.500,0.041,35.000,125.000,3.110,0.490,11.400,0.700
0.260,0.460,6.900,0.047,59.000,183.000,3.200,0.450,9.300,0.500
0.440,0.180,7.700,0.096,28.000,210.000,3.560,0.720,9.200,0.500
0.280,0.410,1.300,0.044,11.000,126.000,3.280,0.450,10.300,0.500
0.200,0.270,10.900,0.038,29.000,130.000,3.110,0.440,10.500,0.700
0.240,0.240,1.700,0.045,18.000,161.000,3.250,0.530,11.200,0.600
0.360,0.340,14.800,0.057,46.000,173.000,3.140,0.570,10.200,0.500
0.130,0.320,3.700,0.017,32.000,99.000,3.120,0.440,10.000,0.600
0.320,0.370,3.400,0.023,19.000,87.000,3.140,0.530,12.700,0.600
0.350,0.340,12.400,0.051,6.000,37.000,3.130,0.390,11.500,0.600
0.320,0.490,1.600,0.050,17.000,131.000,3.130,0.340,9.400,0.500
0.200,0.250,15.000,0.055,8.000,120.000,3.190,0.530,9.600,0.600
0.330,0.360,2.100,0.034,19.000,125.000,2.960,0.980,12.700,0.600
0.340,0.260,1.900,0.038,58.000,138.000,3.000,0.470,12.200,0.700
0.320,0.410,7.200,0.048,55.000,178.000,3.200,0.460,9.400,0.500
0.300,0.360,10.000,0.042,33.000,169.000,3.230,0.510,9.300,0.600
0.340,0.160,7.000,0.037,26.000,116.000,3.460,0.450,10.000,0.700
0.200,0.270,6.300,0.048,30.000,143.000,3.250,0.500,9.100,0.600
0.140,0.590,1.500,0.049,23.000,142.000,2.980,0.620,9.500,0.500
0.300,0.740,5.000,0.038,35.000,157.000,3.210,0.460,9.900,0.500
0.190,0.250,1.400,0.051,41.000,107.000,3.530,0.660,10.500,0.700
0.530,0.290,4.300,0.069,20.000,114.000,3.220,0.590,13.400,0.600
0.540,0.000,1.400,0.033,40.000,107.000,3.260,0.350,12.400,0.500
0.340,0.270,8.800,0.063,39.000,184.000,3.090,0.630,9.200,0.600
0.250,0.540,7.000,0.046,58.000,176.000,3.190,0.700,10.400,0.500
0.280,0.140,8.600,0.032,30.000,142.000,3.280,0.440,9.500,0.600
0.220,0.430,4.550,0.038,31.000,130.000,3.350,0.330,11.500,0.700
0.260,0.380,6.500,0.170,68.000,201.000,3.190,0.380,9.400,0.600
0.190,0.390,1.200,0.036,32.000,85.000,3.160,0.500,10.500,0.500
0.230,0.270,2.600,0.035,39.000,120.000,3.040,0.590,11.300,0.700
0.350,0.560,13.800,0.048,55.000,190.000,3.070,0.580,9.400,0.600
0.250,0.270,4.700,0.031,31.000,92.000,3.010,0.330,12.000,0.600
0.360,0.310,13.550,0.053,20.000,113.000,3.200,0.560,11.000,0.600
0.210,0.370,1.200,0.028,20.000,93.000,3.200,0.370,11.500,0.500
0.350,0.030,1.200,0.064,29.000,120.000,3.220,0.540,9.100,0.500
0.230,0.340,1.600,0.043,24.000,129.000,3.120,0.700,10.400,0.500
0.240,0.330,12.300,0.046,31.000,145.000,3.360,0.400,9.500,0.500
0.330,0.420,17.200,0.037,57.000,170.000,3.260,0.570,9.400,0.600
0.260,0.290,2.000,0.036,16.000,87.000,3.330,0.610,11.800,0.600
0.350,0.270,3.100,0.034,28.000,134.000,3.260,0.380,13.100,0.700
0.160,0.320,12.500,0.035,18.000,156.000,2.880,0.360,9.000,0.600
0.330,0.260,5.000,0.027,46.000,143.000,3.250,0.430,11.200,0.700
0.290,0.230,1.100,0.044,38.000,180.000,3.280,0.340,11.900,0.600
0.210,0.240,2.300,0.047,60.000,189.000,3.650,0.720,10.100,0.600
0.550,0.450,13.000,0.047,33.000,182.000,3.200,0.460,9.200,0.600
0.350,0.200,5.700,0.034,18.000,117.000,3.330,0.430,10.100,0.500
0.240,0.310,2.800,0.038,41.000,114.000,3.370,0.660,11.700,0.700
0.130,0.370,1.000,0.036,48.000,114.000,3.410,0.510,11.500,0.800
0.390,0.460,11.700,0.084,55.000,170.000,2.910,0.510,9.000,0.500
0.250,0.320,12.200,0.041,43.000,127.000,3.230,0.530,10.400,0.700
0.280,0.340,3.600,0.040,50.000,194.000,3.310,0.520,11.600,0.600
0.190,0.380,1.150,0.023,30.000,105.000,3.110,0.380,11.400,0.500
0.540,0.230,2.000,0.029,13.000,151.000,3.040,0.330,10.400,0.500
0.250,0.540,1.300,0.040,16.000,160.000,2.940,0.430,10.500,0.500
